movie_id,days_since_release,current_rating,num_reviews,final_score,final_rating_bucket
363,7.17,60.25,104,58.56,0
121,13.18,37.13,107,39.63,0
791,13.06,79.11,364,80.36,1
910,2.63,73.4,288,71.69,1
781,12.13,23.43,24,18.74,0
744,12.55,10.47,177,14.62,0
23,11.39,100.0,298,93.67,2
752,1.23,90.78,111,97.95,2
2,9.15,52.92,18,54.32,0
210,7.16,33.99,172,41.79,0
903,7.1,15.54,161,13.87,0
374,11.25,39.18,272,31.11,0
79,2.66,67.21,25,63.65,1
364,2.92,73.88,132,77.8,1
991,9.62,93.08,222,83.52,1
811,1.78,75.33,51,82.27,1
469,9.18,50.64,54,51.86,0
134,8.08,20.2,298,25.92,0
228,5.83,58.76,152,58.9,0
570,11.53,35.97,270,38.8,0
209,7.7,41.58,101,46.8,0
991,2.49,87.72,153,83.52,1
745,7.04,36.53,70,36.35,0
357,0.3,67.22,47,67.82,1
148,9.44,19.42,222,11.44,0
392,6.55,14.18,95,6.47,0
738,9.85,13.41,122,15.78,0
681,6.0,36.05,32,29.9,0
384,1.03,9.17,177,26.84,0
296,7.61,31.11,241,34.55,0
693,5.47,12.74,220,14.71,0
861,0.96,35.84,96,44.64,0
260,8.19,3.34,265,9.57,0
571,2.52,56.24,105,58.76,0
558,9.58,13.37,211,10.69,0
568,8.09,29.38,26,23.7,0
331,3.2,12.73,22,9.35,0
179,1.56,40.04,153,47.29,0
654,10.26,79.27,324,76.73,1
263,1.77,69.87,61,64.53,1
281,6.07,56.18,207,58.04,0
600,6.62,53.55,312,53.51,0
742,5.47,19.07,134,22.6,0
503,9.6,41.25,204,49.05,0
737,3.28,37.92,277,46.95,0
366,10.99,31.11,243,32.17,0
431,7.05,87.68,97,79.5,1
705,7.11,29.26,102,29.24,0
64,1.3,39.14,127,49.78,0
518,8.96,94.71,180,97.53,2
662,10.65,71.46,250,74.1,1
10,4.29,78.26,134,70.37,1
72,12.8,22.85,44,23.48,0
527,1.84,83.34,52,77.07,1
490,6.46,36.8,351,33.45,0
422,5.07,94.28,271,85.29,1
482,0.62,79.78,53,91.52,2
444,13.11,35.83,31,25.77,0
927,5.83,59.46,30,55.98,0
513,0.75,29.37,76,34.85,0
60,7.86,18.33,124,25.57,0
798,11.01,69.02,364,72.44,1
182,8.12,50.71,220,48.14,0
549,1.51,23.62,157,26.64,0
536,11.21,46.0,108,51.55,0
517,13.62,78.54,34,81.33,1
156,4.91,4.08,194,6.18,0
217,9.04,21.99,106,24.91,0
970,9.96,55.19,261,55.97,0
793,5.44,41.37,332,29.99,0
150,11.72,47.28,143,43.57,0
254,11.11,90.81,270,85.49,1
855,10.8,61.17,40,63.16,1
131,2.0,68.58,39,70.05,1
76,0.93,0.0,75,7.25,0
908,12.88,38.52,330,41.31,0
191,8.7,93.28,337,93.99,2
888,6.51,63.28,373,72.14,1
576,13.44,65.27,264,57.19,0
804,3.58,76.14,304,75.95,1
792,9.61,75.66,97,71.3,1
427,1.11,63.5,161,66.55,1
783,0.22,87.33,35,97.89,2
256,2.1,56.19,156,54.21,0
700,7.12,23.03,255,23.29,0
167,4.05,19.14,212,18.8,0
672,6.8,41.81,261,41.3,0
687,7.53,13.04,24,16.04,0
245,6.89,67.41,216,71.43,1
146,7.94,40.46,320,40.54,0
54,12.7,21.81,366,22.72,0
762,12.6,34.11,295,32.7,0
604,9.42,3.81,130,8.42,0
244,3.81,12.66,107,18.55,0
731,8.19,100.0,364,85.12,1
397,0.66,85.6,68,96.24,2
841,6.22,92.0,52,82.5,1
790,4.41,88.48,296,80.27,1
269,1.7,23.48,35,27.16,0
362,12.24,54.84,21,55.96,0
784,2.13,76.51,179,79.81,1
313,10.18,67.86,155,75.44,1
259,13.01,23.03,178,18.85,0
711,10.71,68.57,381,79.02,1
856,3.84,95.66,205,93.25,2
983,6.18,86.71,255,86.17,1
859,0.6,20.64,70,22.86,0
86,13.45,46.0,208,49.94,0
995,6.46,71.84,353,72.07,1
992,0.76,73.45,140,75.46,1
666,5.77,93.67,56,97.57,2
165,12.0,54.72,183,48.38,0
628,5.18,80.45,101,84.69,1
170,11.73,74.67,332,69.82,1
293,3.62,92.76,78,92.57,2
761,13.24,100.0,101,96.41,2
312,11.28,96.05,49,97.33,2
480,9.39,63.19,186,66.61,1
293,1.85,94.77,69,92.57,2
490,0.35,29.26,71,33.45,0
292,2.79,52.13,277,40.47,0
137,13.1,36.64,335,42.71,0
682,4.4,96.89,269,95.47,2
509,11.01,92.26,189,91.38,2
401,5.98,34.45,364,40.2,0
841,11.37,84.16,66,82.5,1
751,13.18,27.44,319,31.53,0
538,3.87,72.62,147,69.78,1
368,8.59,47.88,214,49.31,0
535,3.97,63.14,137,59.71,0
299,2.86,47.54,87,52.25,0
613,13.18,16.45,137,18.56,0
986,4.83,94.88,212,89.49,1
986,6.48,86.9,242,89.49,1
64,8.29,54.27,265,49.78,0
264,8.34,48.71,143,55.07,0
539,10.63,79.52,217,94.85,2
553,0.36,52.85,13,58.0,0
984,2.51,82.86,129,82.87,1
201,5.57,34.51,329,35.45,0
807,9.66,52.59,211,51.13,0
341,10.67,93.73,271,92.36,2
918,0.16,68.53,24,82.67,1
604,6.02,12.92,145,8.42,0
552,2.51,25.41,242,28.75,0
416,13.25,51.41,277,55.36,0
503,4.16,47.4,189,49.05,0
449,9.92,25.09,320,30.7,0
490,2.34,39.75,262,33.45,0
843,10.73,49.36,392,42.78,0
532,11.13,74.63,323,62.72,1
699,4.19,27.36,99,23.4,0
999,3.27,30.46,90,30.54,0
485,10.76,53.2,96,44.91,0
344,5.55,35.38,236,26.01,0
768,1.4,84.7,128,81.18,1
583,6.76,63.58,261,70.22,1
448,8.21,75.2,65,72.78,1
273,10.26,59.53,257,61.77,1
320,10.43,55.84,315,54.3,0
186,7.99,78.13,364,75.72,1
186,7.84,79.03,359,75.72,1
511,10.35,95.36,82,94.23,2
654,6.17,79.66,366,76.73,1
436,11.11,29.59,207,23.61,0
624,10.45,100.0,265,96.17,2
338,11.43,73.8,20,75.78,1
999,12.41,29.49,95,30.54,0
214,0.23,89.88,44,92.63,2
178,4.47,74.88,16,77.13,1
628,2.52,88.97,66,84.69,1
46,0.85,23.31,147,23.39,0
326,10.48,60.57,389,61.14,1
192,1.77,70.29,206,66.68,1
907,7.84,64.52,89,59.06,0
543,8.97,24.68,230,36.08,0
888,1.01,71.61,179,72.14,1
870,8.21,82.03,338,78.93,1
307,10.0,76.22,82,74.39,1
415,9.41,86.01,158,84.29,1
90,11.07,82.72,89,86.31,1
303,0.73,65.79,120,70.24,1
465,0.41,28.33,62,27.78,0
592,12.57,8.02,19,13.57,0
979,5.76,67.13,197,67.58,1
472,4.61,67.18,343,65.6,1
291,4.1,76.92,164,73.57,1
963,2.42,66.0,135,63.31,1
751,12.76,27.43,274,31.53,0
718,3.29,83.1,271,77.63,1
444,7.09,32.17,30,25.77,0
715,5.51,15.13,219,15.92,0
524,7.36,33.04,235,34.2,0
594,9.85,83.17,220,74.68,1
710,2.82,88.96,64,88.47,1
295,7.03,93.41,98,94.1,2
383,10.9,94.83,344,90.94,2
700,12.73,25.58,255,23.29,0
106,6.06,75.21,360,70.89,1
993,8.79,94.26,60,90.42,2
388,9.76,56.45,284,52.81,0
137,2.66,41.89,238,42.71,0
873,9.38,44.72,20,40.23,0
440,8.34,4.57,38,13.15,0
758,13.51,11.1,300,15.07,0
538,7.35,71.68,186,69.78,1
67,13.26,18.25,223,28.26,0
452,5.15,0.0,194,10.28,0
674,5.76,63.88,126,61.82,1
496,3.1,55.36,170,42.86,0
76,12.94,14.81,176,7.25,0
338,1.85,71.26,12,75.78,1
943,0.87,68.82,125,76.36,1
139,7.4,50.14,224,44.91,0
352,3.57,45.4,164,43.57,0
149,8.14,39.68,174,38.83,0
687,12.41,15.05,27,16.04,0
752,0.85,93.95,86,97.95,2
753,10.43,54.72,372,57.44,0
487,11.61,85.43,231,78.11,1
457,2.29,64.87,151,72.33,1
372,8.69,72.5,50,66.74,1
384,3.23,22.86,224,26.84,0
891,12.36,24.81,82,28.41,0
513,10.96,37.46,209,34.85,0
648,1.26,81.66,65,84.4,1
4,1.45,37.79,216,41.81,0
519,4.85,48.98,312,45.4,0
448,0.8,62.34,25,72.78,1
835,3.26,66.52,55,70.98,1
662,9.25,83.89,209,74.1,1
558,0.76,8.4,80,10.69,0
909,11.27,86.55,233,83.99,1
425,2.7,92.1,294,93.71,2
72,0.13,18.92,2,23.48,0
450,4.6,22.83,103,21.88,0
877,3.3,14.1,48,13.06,0
662,7.6,69.12,247,74.1,1
891,5.23,26.52,86,28.41,0
554,12.61,79.35,238,76.87,1
897,0.55,49.25,45,60.98,1
115,8.66,32.96,332,33.72,0
814,2.78,83.07,111,81.57,1
912,2.06,36.85,78,36.21,0
118,0.32,19.44,52,26.2,0
253,5.98,100.0,154,92.62,2
981,12.44,97.89,344,93.99,2
620,1.38,59.6,156,66.51,1
691,12.76,12.4,372,7.28,0
463,1.12,59.62,98,66.7,1
533,2.24,84.17,50,89.32,1
452,0.59,6.28,73,10.28,0
776,9.32,83.06,239,88.86,1
712,0.86,7.25,85,12.86,0
791,8.8,73.3,303,80.36,1
977,7.84,82.8,41,77.73,1
642,1.48,7.26,67,10.25,0
401,2.49,35.88,251,40.2,0
415,2.15,83.68,94,84.29,1
309,11.64,37.73,225,43.91,0
966,8.87,87.61,25,86.16,1
770,5.97,91.51,81,83.32,1
251,7.54,97.58,174,87.79,1
489,0.78,19.83,125,22.27,0
391,6.77,33.54,308,35.68,0
219,8.66,90.18,248,91.87,2
561,0.2,71.32,5,79.58,1
726,11.97,26.59,55,24.2,0
231,10.45,68.85,38,74.96,1
574,5.8,14.05,73,12.06,0
647,11.19,19.39,298,22.98,0
998,4.98,74.2,207,84.0,1
163,10.39,79.67,294,74.99,1
736,3.32,17.73,254,17.36,0
499,2.04,46.18,153,47.89,0
337,8.98,94.31,103,93.48,2
12,0.98,72.7,93,84.77,1
648,8.99,73.01,137,84.4,1
734,12.24,93.86,326,88.38,1
932,9.67,91.1,260,87.83,1
977,11.62,83.01,42,77.73,1
403,6.24,32.11,24,30.88,0
655,1.05,60.07,135,59.67,0
88,13.93,38.85,132,46.47,0
854,8.47,75.51,176,79.17,1
252,6.77,60.21,269,53.34,0
354,2.05,67.25,133,64.65,1
730,3.47,86.39,76,91.95,2
515,3.87,15.51,146,14.37,0
440,9.02,21.58,35,13.15,0
528,7.89,50.65,249,49.02,0
974,13.2,74.72,111,73.53,1
17,7.43,10.99,296,9.03,0
257,12.1,85.86,400,92.56,2
900,13.57,37.05,27,43.1,0
251,7.8,83.29,189,87.79,1
217,3.46,15.24,84,24.91,0
643,9.22,55.61,140,67.6,1
315,1.29,87.67,29,93.64,2
149,9.79,34.39,161,38.83,0
120,3.98,88.63,194,84.86,1
779,1.98,76.52,29,72.4,1
439,5.97,55.28,19,59.61,0
877,11.85,10.96,69,13.06,0
470,3.57,25.51,214,22.34,0
303,8.94,72.4,309,70.24,1
176,4.88,55.71,24,59.98,0
826,10.17,26.62,349,25.02,0
921,7.29,45.49,361,27.68,0
628,13.98,85.21,104,84.69,1
514,0.22,58.15,28,59.65,0
837,13.96,49.47,83,52.8,0
103,1.57,52.22,22,64.92,1
85,1.54,96.44,112,96.38,2
407,0.94,47.95,55,54.76,0
104,13.11,52.21,178,56.4,0
940,12.64,60.68,112,58.21,0
5,13.02,85.14,40,95.41,2
876,8.14,57.48,227,60.86,1
269,2.11,31.28,51,27.16,0
710,5.05,93.25,95,88.47,1
89,1.13,19.28,80,19.1,0
908,4.42,40.02,282,41.31,0
770,1.21,85.94,47,83.32,1
230,8.08,13.56,64,17.47,0
629,13.22,68.55,342,70.62,1
874,7.11,35.31,325,46.47,0
209,5.92,46.12,107,46.8,0
199,2.64,89.9,183,90.56,2
618,12.86,36.55,112,25.77,0
804,0.61,73.65,138,75.95,1
416,4.47,51.9,264,55.36,0
586,3.79,82.24,136,81.1,1
196,6.2,85.18,396,83.59,1
561,13.1,81.59,64,79.58,1
626,12.68,63.46,123,52.4,0
604,12.64,11.88,143,8.42,0
184,11.17,71.64,84,69.64,1
263,13.93,55.22,103,64.53,1
589,9.98,81.88,262,87.31,1
2,1.32,48.86,9,54.32,0
886,10.38,27.11,52,30.67,0
956,6.76,10.59,273,11.06,0
275,12.3,96.18,256,97.7,2
74,0.49,34.81,60,38.29,0
581,9.7,82.8,288,82.73,1
471,2.13,32.95,201,45.87,0
994,10.09,94.45,112,94.33,2
123,13.34,98.77,217,92.6,2
487,11.5,80.92,227,78.11,1
352,10.88,45.43,198,43.57,0
101,0.92,69.64,72,67.91,1
140,6.93,58.33,295,59.55,0
512,13.0,80.82,273,91.25,2
749,0.48,28.91,80,30.62,0
450,1.47,16.78,70,21.88,0
619,8.72,44.95,65,45.06,0
442,5.57,10.72,73,23.67,0
732,2.01,39.99,25,36.24,0
826,6.36,14.84,283,25.02,0
578,8.67,19.78,105,25.48,0
810,9.84,7.57,308,6.78,0
891,6.99,27.02,82,28.41,0
18,10.74,61.96,134,66.08,1
838,1.45,86.95,17,88.88,1
76,6.6,14.39,150,7.25,0
394,1.38,33.76,26,37.88,0
328,8.97,6.74,20,11.1,0
119,13.13,84.87,213,90.25,2
494,2.54,74.53,52,67.83,1
334,11.87,52.15,31,66.93,1
346,9.79,53.54,170,51.04,0
954,7.09,58.27,304,63.65,1
778,8.45,55.75,386,53.88,0
773,11.24,36.87,276,33.32,0
544,7.95,58.83,122,62.65,1
890,12.64,51.18,45,57.05,0
402,12.42,76.14,188,79.23,1
784,9.71,73.38,313,79.81,1
639,10.28,16.21,55,14.3,0
464,9.4,70.15,123,70.13,1
329,7.38,47.47,399,39.82,0
239,12.85,14.8,393,22.83,0
171,5.82,9.8,164,8.93,0
45,9.96,80.27,58,81.26,1
975,1.65,19.86,217,10.2,0
816,13.34,25.59,310,21.18,0
742,8.72,23.28,169,22.6,0
582,13.6,56.83,388,50.3,0
782,7.73,61.74,126,60.77,1
249,9.57,11.7,191,21.36,0
188,12.45,9.36,290,9.47,0
304,0.13,20.43,23,31.91,0
99,13.41,88.42,263,84.17,1
327,1.87,37.61,76,37.41,0
820,4.22,7.84,22,9.69,0
288,12.5,17.26,287,8.38,0
736,13.04,19.43,339,17.36,0
291,1.51,79.35,110,73.57,1
367,11.87,44.05,80,43.78,0
389,9.6,61.95,92,50.57,0
189,4.97,62.72,38,54.61,0
931,11.89,17.18,356,11.65,0
716,5.6,19.97,270,15.53,0
76,12.78,9.09,170,7.25,0
699,9.36,19.96,97,23.4,0
679,8.12,17.01,291,22.37,0
271,2.53,77.93,37,77.69,1
549,11.9,26.23,263,26.64,0
276,1.31,32.06,28,26.45,0
259,4.35,24.65,156,18.85,0
130,4.71,63.38,57,67.57,1
404,0.72,86.63,35,84.95,1
820,0.26,4.64,2,9.69,0
359,6.44,11.34,148,14.2,0
376,9.83,75.41,91,79.76,1
226,7.21,64.92,334,64.84,1
394,6.69,53.17,52,37.88,0
498,11.28,100.0,270,96.07,2
406,10.22,10.08,373,11.52,0
996,8.0,17.8,289,11.28,0
852,8.65,11.83,199,11.64,0
612,2.69,73.69,15,73.85,1
240,0.37,69.92,62,61.9,1
424,4.23,57.5,124,51.49,0
769,13.28,22.06,53,18.76,0
152,9.05,18.09,101,22.95,0
747,10.32,71.02,120,77.22,1
122,9.45,54.61,197,46.34,0
796,11.91,30.54,311,31.34,0
763,8.47,30.43,127,35.96,0
0,3.26,60.49,21,64.47,1
813,9.6,73.73,72,77.85,1
617,13.78,57.63,288,58.64,0
553,3.64,40.56,61,58.0,0
695,5.32,38.65,116,48.27,0
765,13.2,71.68,168,72.54,1
432,2.44,7.91,106,6.79,0
436,11.93,29.41,213,23.61,0
17,0.92,13.49,160,9.03,0
309,6.35,43.24,211,43.91,0
862,13.01,20.01,211,14.76,0
594,10.78,77.04,156,74.68,1
913,8.22,40.99,101,42.92,0
646,11.22,68.8,311,71.79,1
165,2.0,55.53,118,48.38,0
969,9.36,65.95,76,67.09,1
262,5.4,45.81,213,36.0,0
269,7.7,29.27,72,27.16,0
685,6.49,85.68,118,78.62,1
2,3.35,60.66,15,54.32,0
665,0.94,11.0,11,14.6,0
512,10.71,91.73,289,91.25,2
39,10.6,10.58,176,15.96,0
501,10.59,54.62,89,52.47,0
715,5.67,14.12,237,15.92,0
127,6.19,24.17,212,23.79,0
731,5.68,87.76,324,85.12,1
680,0.93,7.75,90,8.85,0
376,1.68,85.35,58,79.76,1
873,1.81,38.85,12,40.23,0
155,3.37,12.86,60,14.97,0
840,4.26,52.0,285,52.34,0
562,4.87,88.23,207,89.03,1
691,12.0,10.46,368,7.28,0
2,7.39,46.31,15,54.32,0
991,11.62,79.02,256,83.52,1
969,4.22,65.79,74,67.09,1
215,10.88,73.83,236,76.59,1
808,5.06,2.45,351,11.18,0
211,2.8,83.21,171,86.99,1
245,0.01,68.91,1,71.43,1
881,7.73,87.02,328,76.8,1
795,0.83,56.69,46,53.49,0
494,1.34,64.7,50,67.83,1
756,0.56,83.79,42,91.06,2
890,13.57,59.02,45,57.05,0
448,13.1,81.29,62,72.78,1
523,7.52,44.38,174,45.73,0
839,11.1,77.35,220,76.05,1
294,10.29,40.21,293,41.66,0
272,12.94,67.41,207,72.05,1
415,8.74,86.89,173,84.29,1
619,8.9,51.73,67,45.06,0
109,9.66,73.11,166,70.51,1
395,13.66,17.63,90,20.43,0
707,7.51,78.05,274,74.9,1
130,2.95,62.68,53,67.57,1
833,8.09,47.9,35,49.05,0
497,0.44,35.63,63,41.43,0
513,10.93,32.73,198,34.85,0
688,4.65,19.84,299,14.01,0
744,13.71,26.0,218,14.62,0
584,13.85,79.06,375,75.24,1
456,2.05,93.18,158,89.15,1
249,2.6,33.35,137,21.36,0
509,10.35,90.15,179,91.38,2
768,4.07,85.4,180,81.18,1
630,1.06,47.73,136,49.82,0
361,8.16,94.94,129,89.69,1
394,11.12,30.71,61,37.88,0
674,7.84,56.89,133,61.82,1
952,2.0,84.97,55,79.91,1
951,13.63,78.95,139,79.93,1
895,6.22,85.49,291,87.54,1
125,4.58,1.7,294,7.48,0
969,8.66,71.84,76,67.09,1
231,3.34,78.98,26,74.96,1
75,3.11,85.9,49,81.21,1
314,8.0,66.85,203,85.56,1
772,5.89,95.62,218,95.62,2
926,8.45,69.09,296,64.01,1
741,8.08,74.29,137,74.22,1
665,5.99,18.39,20,14.6,0
637,1.31,16.68,74,24.55,0
937,5.7,81.02,380,91.64,2
994,11.91,92.07,112,94.33,2
95,1.77,81.2,61,78.88,1
35,9.48,83.55,60,84.79,1
806,13.22,45.79,101,47.46,0
261,11.07,37.03,153,42.11,0
124,0.93,72.36,38,85.51,1
34,7.41,69.43,104,55.83,0
222,12.66,24.13,71,21.29,0
159,2.86,89.57,204,88.24,1
574,11.52,18.42,63,12.06,0
682,6.25,100.0,307,95.47,2
529,9.6,79.15,130,76.97,1
128,7.92,86.25,266,81.22,1
632,0.2,83.16,29,89.87,1
386,0.55,40.83,70,48.23,0
425,3.34,95.64,287,93.71,2
526,1.28,27.87,45,31.82,0
357,10.41,65.15,360,67.82,1
861,1.15,43.06,108,44.64,0
409,5.07,77.05,202,87.09,1
956,13.34,5.73,300,11.06,0
588,3.5,7.32,131,17.08,0
216,0.17,76.56,10,83.64,1
71,13.32,33.26,352,30.28,0
580,10.37,18.79,162,10.74,0
808,7.48,7.85,279,11.18,0
276,13.95,26.4,44,26.45,0
841,4.1,85.71,60,82.5,1
361,0.72,90.98,55,89.69,1
961,4.03,3.75,270,10.41,0
113,7.28,12.05,282,7.59,0
295,10.36,94.16,119,94.1,2
175,2.72,47.92,232,48.79,0
844,9.23,15.73,280,25.25,0
907,13.12,67.85,81,59.06,0
707,3.48,62.84,211,74.9,1
704,13.18,29.27,58,23.61,0
679,0.17,10.81,25,22.37,0
158,12.29,89.65,316,86.46,1
194,3.1,87.27,250,85.85,1
516,7.73,34.63,61,32.07,0
914,8.13,90.73,217,95.54,2
237,5.25,97.13,33,95.08,2
917,7.09,96.05,34,92.65,2
625,8.54,50.54,312,49.16,0
512,10.11,94.1,280,91.25,2
486,9.61,66.84,132,60.25,1
368,2.37,46.94,183,49.31,0
624,13.19,93.39,268,96.17,2
827,9.18,16.65,73,16.05,0
289,8.24,36.4,59,33.78,0
864,10.61,71.15,24,63.61,1
654,1.26,73.88,270,76.73,1
469,1.3,48.99,35,51.86,0
619,0.48,45.87,14,45.06,0
744,0.9,10.1,109,14.62,0
642,10.34,13.18,121,10.25,0
739,0.32,79.0,29,76.49,1
279,6.14,35.91,229,26.98,0
452,4.39,6.31,198,10.28,0
766,10.07,23.25,186,23.17,0
447,3.1,11.58,124,6.7,0
290,10.54,68.94,145,61.12,1
304,12.86,31.26,328,31.91,0
900,13.96,37.09,28,43.1,0
767,6.66,83.49,17,76.35,1
950,2.17,65.08,63,67.27,1
826,0.66,19.93,116,25.02,0
393,10.34,38.59,128,41.88,0
113,5.93,11.84,211,7.59,0
321,5.1,36.14,253,37.77,0
412,1.3,65.7,154,72.92,1
881,8.36,80.1,379,76.8,1
218,7.6,77.72,326,69.66,1
347,10.09,27.56,387,32.93,0
478,8.98,72.24,243,63.8,1
354,9.54,74.87,176,64.65,1
495,5.54,30.48,220,30.25,0
341,7.22,97.56,267,92.36,2
58,10.67,27.36,342,14.63,0
143,4.22,26.95,49,31.21,0
851,2.09,45.59,82,46.92,0
480,6.03,69.9,208,66.61,1
658,5.33,88.71,75,84.7,1
377,9.78,47.45,353,45.65,0
387,9.12,32.39,286,30.6,0
677,9.52,48.41,173,60.95,1
740,12.58,52.73,83,57.41,0
510,9.82,7.52,329,8.42,0
553,5.04,56.58,71,58.0,0
766,11.44,27.14,191,23.17,0
922,2.12,69.68,147,63.14,1
349,7.97,27.31,37,27.14,0
943,12.75,75.14,237,76.36,1
67,9.29,22.69,211,28.26,0
695,9.09,46.53,126,48.27,0
440,9.85,13.91,35,13.15,0
358,1.27,51.04,162,59.15,0
923,13.45,5.55,39,9.13,0
415,3.05,80.97,117,84.29,1
417,11.02,10.04,195,14.66,0
830,9.01,28.04,333,45.15,0
639,1.77,3.28,32,14.3,0
450,3.81,25.23,84,21.88,0
195,13.52,56.09,144,47.47,0
538,6.39,66.47,202,69.78,1
290,8.82,56.42,144,61.12,1
311,0.5,83.48,10,82.04,1
28,6.17,61.78,89,59.27,0
364,12.45,75.69,179,77.8,1
803,2.68,58.57,49,62.64,1
629,4.38,76.82,378,70.62,1
619,0.63,43.2,21,45.06,0
679,7.14,18.7,249,22.37,0
127,7.07,15.37,197,23.79,0
359,7.75,10.54,173,14.2,0
579,8.15,83.59,215,87.18,1
41,4.23,74.74,181,82.04,1
297,9.22,91.93,274,90.15,2
441,3.2,43.67,137,44.33,0
800,8.75,34.58,251,36.37,0
577,4.11,59.04,152,54.29,0
740,2.74,53.79,67,57.41,0
14,6.76,15.77,45,9.28,0
238,9.42,94.92,114,90.99,2
333,12.94,75.83,45,67.49,1
282,11.3,52.44,92,47.87,0
196,0.17,78.17,34,83.59,1
581,4.53,82.39,259,82.73,1
361,3.86,81.96,108,89.69,1
804,13.05,67.49,386,75.95,1
144,5.93,25.11,20,26.87,0
680,12.12,11.0,172,8.85,0
379,8.88,67.97,51,64.34,1
722,0.19,41.85,12,52.9,0
32,10.72,65.81,334,66.4,1
641,12.22,37.23,205,26.08,0
836,13.08,11.29,22,11.46,0
994,0.47,97.38,28,94.33,2
637,7.65,26.47,116,24.55,0
24,6.26,23.97,53,34.87,0
304,9.25,28.32,328,31.91,0
364,1.15,68.16,94,77.8,1
647,3.52,17.13,224,22.98,0
879,3.23,23.44,158,18.32,0
506,9.2,24.72,232,29.55,0
973,3.41,100.0,134,96.46,2
991,5.83,87.08,256,83.52,1
198,2.53,38.88,143,40.46,0
321,11.21,33.5,243,37.77,0
168,12.44,44.77,177,44.68,0
680,5.49,5.43,147,8.85,0
846,13.94,60.58,212,58.97,0
238,5.17,90.11,93,90.99,2
346,2.93,48.52,122,51.04,0
884,8.52,9.93,32,9.37,0
851,4.85,42.58,116,46.92,0
131,12.0,69.98,67,70.05,1
596,1.6,56.54,156,59.71,0
904,10.8,91.0,228,91.31,2
936,4.3,26.71,92,25.19,0
229,4.73,15.49,174,15.54,0
754,1.77,50.88,55,50.19,0
615,2.45,88.17,108,87.93,1
623,1.14,59.25,189,58.94,0
460,6.38,73.37,331,68.53,1
810,8.33,7.68,310,6.78,0
323,11.5,92.54,137,97.53,2
585,11.53,84.01,188,80.28,1
57,10.6,7.06,66,5.02,0
824,9.74,62.18,63,58.33,0
496,0.64,36.52,67,42.86,0
898,3.25,50.45,35,51.46,0
848,7.77,21.69,164,20.87,0
841,4.36,81.91,68,82.5,1
595,13.31,95.47,217,96.91,2
460,0.07,64.54,11,68.53,1
883,5.27,64.04,257,56.05,0
281,5.71,51.87,178,58.04,0
244,11.3,22.73,112,18.55,0
732,7.02,33.07,38,36.24,0
201,7.77,35.48,363,35.45,0
360,1.31,55.65,16,62.4,1
409,6.05,82.81,184,87.09,1
225,0.03,4.98,3,10.29,0
203,5.76,29.85,279,27.88,0
551,9.58,54.52,304,53.74,0
943,13.7,81.63,269,76.36,1
861,5.46,43.91,189,44.64,0
983,8.24,87.17,292,86.17,1
853,5.6,39.11,46,38.92,0
42,4.43,31.02,69,24.81,0
23,6.5,87.01,264,93.67,2
333,13.39,66.93,41,67.49,1
616,9.28,77.88,366,77.95,1
840,10.32,48.67,297,52.34,0
524,5.14,34.59,174,34.2,0
837,9.22,63.44,83,52.8,0
998,12.41,75.84,258,84.0,1
574,3.56,7.19,60,12.06,0
536,4.42,48.68,74,51.55,0
36,8.44,8.14,166,13.51,0
406,2.3,14.68,268,11.52,0
556,2.2,89.69,55,86.51,1
589,6.65,82.84,272,87.31,1
604,7.81,14.36,155,8.42,0
575,2.52,80.04,202,83.17,1
22,6.57,79.08,236,86.29,1
547,1.59,2.39,12,5.73,0
350,5.57,82.12,21,80.69,1
122,3.27,42.91,135,46.34,0
343,10.11,59.61,91,55.27,0
771,13.92,100.0,232,97.23,2
899,12.67,9.24,341,12.87,0
119,3.59,93.99,143,90.25,2
789,12.4,89.95,353,96.05,2
436,3.96,23.9,163,23.61,0
604,11.35,3.36,162,8.42,0
241,12.63,2.22,118,12.14,0
57,10.74,0.35,57,5.02,0
727,7.45,37.39,308,36.17,0
998,1.54,71.02,184,84.0,1
270,6.57,5.21,362,5.34,0
559,10.04,70.28,161,53.36,0
106,12.97,70.32,353,70.89,1
146,10.68,44.58,252,40.54,0
681,3.93,33.1,33,29.9,0
693,12.47,12.7,219,14.71,0
611,13.92,14.48,248,22.97,0
2,5.08,53.47,20,54.32,0
164,4.27,49.84,163,51.07,0
634,8.73,9.87,22,9.73,0
665,6.12,12.65,18,14.6,0
561,5.8,78.63,64,79.58,1
93,5.96,18.47,321,6.48,0
721,10.79,61.79,250,69.35,1
122,8.46,53.83,200,46.34,0
153,4.38,77.37,93,80.65,1
525,7.03,44.93,248,44.76,0
684,10.7,75.87,133,71.72,1
56,12.89,63.29,311,59.94,0
116,11.63,31.89,214,50.03,0
950,13.52,75.56,100,67.27,1
656,7.35,17.36,94,11.57,0
950,3.47,71.32,77,67.27,1
778,7.38,48.12,386,53.88,0
120,6.73,75.74,225,84.86,1
890,12.62,63.82,45,57.05,0
472,10.39,56.52,367,65.6,1
710,3.12,91.72,84,88.47,1
67,1.3,18.46,122,28.26,0
296,7.2,29.52,315,34.55,0
417,8.87,19.25,195,14.66,0
267,9.55,79.57,50,85.9,1
452,13.36,17.67,225,10.28,0
194,13.96,80.72,360,85.85,1
266,7.45,42.23,42,41.11,0
973,2.16,99.03,119,96.46,2
884,13.0,11.31,32,9.37,0
